"Employee ID","Last Name","First Name","Customer ID","Order ID","Quantity","Price (SRP)","Product ID","Product Name","Order Date","Ship Date","Courier Website","Ship Via","Supplier Name"
"3","Leverling","Janet","76","2911","2","16.5","1110","Active Outdoors Lycra Glove","4/14/2017","4/19/2017","http://www.ups.com","UPS","Active Outdoors"
"9","Dodsworth","Anne","26","2912","1","329.85","303151","Nicros","4/14/2017","4/21/2017","www.fedex.com","FedEx","Craze"
"9","Dodsworth","Anne","26","2912","3","53.9","2211","Triumph Vertigo Helmet","4/14/2017","4/21/2017","www.fedex.com","FedEx","Triumph"
"9","Dodsworth","Anne","26","2912","3","16.5","1106","Active Outdoors Lycra Glove","4/14/2017","4/21/2017","www.fedex.com","FedEx","Active Outdoors"
"9","Dodsworth","Anne","58","2913","3","41.9","2203","Triumph Pro Helmet","4/14/2017","4/26/2017","www.fedex.com","FedEx","Triumph"
"7","King","Robert","43","2914","1","329.85","303161","Nicros","4/14/2017","4/21/2017","","Pickup","Craze"
"7","King","Robert","43","2914","3","14.5","5402","Xtreme Anatomic Ladies Saddle","4/14/2017","4/21/2017","","Pickup","Craze"
"1","Davolio","Nancy","65","2915","2","2939.85","101221","Descent","4/14/2017","4/23/2017","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","7","2916","2","41.9","2204","Triumph Pro Helmet","4/14/2017","4/26/2017","http://www.purolator.com","Purolator","Triumph"
"4","Peacock","Margaret","40","2917","1","33.9","5201","Xtreme Adult Helmet","4/14/2017","4/25/2017","http://www.purolator.com","Purolator","Craze"
"3","Leverling","Janet","63","2918","3","539.85","202221","Wheeler","4/15/2017","4/27/2017","http://www.loomis.com","Loomis","Craze"
"3","Leverling","Janet","63","2918","1","41.9","2202","Triumph Pro Helmet","4/15/2017","4/27/2017","http://www.loomis.com","Loomis","Triumph"
"3","Leverling","Janet","63","2918","3","33.9","5201","Xtreme Adult Helmet","4/15/2017","4/27/2017","http://www.loomis.com","Loomis","Craze"
"4","Peacock","Margaret","35","2919","3","16.5","1107","Active Outdoors Lycra Glove","4/15/2017","4/18/2017","http://www.usps.com","Parcel Post","Active Outdoors"
"1","Davolio","Nancy","64","2920","2","1739.85","102151","Mozzie","4/15/2017","4/24/2017","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","64","2920","3","329.85","303161","Nicros","4/15/2017","4/24/2017","www.fedex.com","FedEx","Craze"
"6","Suyama","Michael","20","2921","3","832.35","201201","Romeo","4/15/2017","4/22/2017","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","20","2921","1","329.85","303162","Nicros","4/15/2017","4/22/2017","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","20","2921","2","13.5","4103","InFlux Crochet Glove","4/15/2017","4/22/2017","http://www.loomis.com","Loomis","InFlux"
"1","Davolio","Nancy","27","2922","2","33.9","5201","Xtreme Adult Helmet","4/15/2017","4/21/2017","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","8","2923","3","41.9","2205","Triumph Pro Helmet","4/15/2017","4/24/2017","http://www.ups.com","UPS","Triumph"
"6","Suyama","Michael","36","2924","2","41.9","2206","Triumph Pro Helmet","4/15/2017","4/21/2017","http://www.usps.com","Parcel Post","Triumph"
"3","Leverling","Janet","50","2925","3","53.9","2212","Triumph Vertigo Helmet","4/15/2017","4/22/2017","http://www.loomis.com","Loomis","Triumph"
"4","Peacock","Margaret","13","2926","2","53.9","2207","Triumph Vertigo Helmet","4/15/2017","4/16/2017","http://www.loomis.com","Loomis","Triumph"
"3","Leverling","Janet","58","2927","1","274.35","402001","Micro Nicros","4/16/2017","4/26/2017","","Pickup","Craze"
"3","Leverling","Janet","58","2927","3","9.98","5302","Xtreme Rhino Lock","4/16/2017","4/26/2017","","Pickup","Craze"
"3","Leverling","Janet","15","2928","3","53.9","2208","Triumph Vertigo Helmet","4/16/2017","4/29/2017","http://www.usps.com","Parcel Post","Triumph"
"9","Dodsworth","Anne","35","2929","1","2939.85","101201","Descent","4/16/2017","4/26/2017","","Pickup","Craze"
"9","Dodsworth","Anne","68","2930","3","539.85","202161","Wheeler","4/17/2017","4/27/2017","www.fedex.com","FedEx","Craze"
"9","Dodsworth","Anne","68","2930","2","41.9","2202","Triumph Pro Helmet","4/17/2017","4/27/2017","www.fedex.com","FedEx","Triumph"
"4","Peacock","Margaret","76","2931","2","53.9","2209","Triumph Vertigo Helmet","4/17/2017","4/23/2017","http://www.purolator.com","Purolator","Triumph"
"6","Suyama","Michael","33","2932","1","281.85","401001","Mini Nicros","4/17/2017","4/21/2017","http://www.purolator.com","Purolator","Craze"
"1","Davolio","Nancy","54","2933","1","764.85","301161","SlickRock","4/17/2017","4/27/2017","http://www.loomis.com","Loomis","Craze"
"1","Davolio","Nancy","54","2933","1","764.85","301221","SlickRock","4/17/2017","4/27/2017","http://www.loomis.com","Loomis","Craze"
"1","Davolio","Nancy","54","2933","1","14.5","5401","Xtreme Anatomic Mens Saddle","4/17/2017","4/27/2017","http://www.loomis.com","Loomis","Craze"
"9","Dodsworth","Anne","29","2934","1","479.85","302162","Rapel","4/18/2017","4/22/2017","http://www.usps.com","Parcel Post","Craze"
"9","Dodsworth","Anne","29","2934","3","16.5","1110","Active Outdoors Lycra Glove","4/18/2017","4/22/2017","http://www.usps.com","Parcel Post","Active Outdoors"
"9","Dodsworth","Anne","29","2934","1","16.5","1111","Active Outdoors Lycra Glove","4/18/2017","4/22/2017","http://www.usps.com","Parcel Post","Active Outdoors"
"6","Suyama","Michael","71","2935","1","479.85","302161","Rapel","4/18/2017","4/20/2017","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","71","2935","1","329.85","303152","Nicros","4/18/2017","4/20/2017","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","71","2935","1","329.85","303222","Nicros","4/18/2017","4/20/2017","http://www.ups.com","UPS","Craze"
"1","Davolio","Nancy","71","2936","2","53.9","2210","Triumph Vertigo Helmet","4/18/2017","4/25/2017","","Pickup","Triumph"
"1","Davolio","Nancy","39","2937","2","53.9","2211","Triumph Vertigo Helmet","4/18/2017","4/23/2017","www.fedex.com","FedEx","Triumph"
"7","King","Robert","63","2938","1","1739.85","102181","Mozzie","4/18/2017","4/30/2017","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","63","2938","2","539.85","202221","Wheeler","4/18/2017","4/30/2017","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","63","2938","1","329.85","303151","Nicros","4/18/2017","4/30/2017","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","18","2939","2","832.35","201201","Romeo","4/18/2017","4/22/2017","http://www.loomis.com","Loomis","Craze"
"7","King","Robert","18","2939","1","539.85","202201","Wheeler","4/18/2017","4/22/2017","http://www.loomis.com","Loomis","Craze"
"7","King","Robert","18","2939","3","15.5","4105","InFlux Lycra Glove","4/18/2017","4/22/2017","http://www.loomis.com","Loomis","InFlux"
"7","King","Robert","45","2940","3","53.9","2212","Triumph Vertigo Helmet","4/18/2017","4/20/2017","http://www.ups.com","UPS","Triumph"
"4","Peacock","Margaret","9","2941","2","53.9","2213","Triumph Vertigo Helmet","4/18/2017","4/24/2017","http://www.ups.com","UPS","Triumph"
"4","Peacock","Margaret","23","2942","1","53.9","2210","Triumph Vertigo Helmet","4/18/2017","4/20/2017","www.fedex.com","FedEx","Triumph"
"4","Peacock","Margaret","23","2942","3","16.5","1111","Active Outdoors Lycra Glove","4/18/2017","4/20/2017","www.fedex.com","FedEx","Active Outdoors"
"4","Peacock","Margaret","23","2942","3","14.5","1104","Active Outdoors Crochet Glove","4/18/2017","4/20/2017","www.fedex.com","FedEx","Active Outdoors"
"6","Suyama","Michael","23","2943","3","832.35","201221","Romeo","4/18/2017","4/26/2017","http://www.purolator.com","Purolator","Craze"
"6","Suyama","Michael","36","2944","2","53.9","2214","Triumph Vertigo Helmet","4/19/2017","4/25/2017","http://www.ups.com","UPS","Triumph"
"7","King","Robert","69","2945","2","2939.85","101181","Descent","4/19/2017","4/23/2017","http://www.loomis.com","Loomis","Craze"
"7","King","Robert","69","2945","2","899.85","103181","Endorphin","4/19/2017","4/23/2017","http://www.loomis.com","Loomis","Craze"
"7","King","Robert","69","2945","2","539.85","202201","Wheeler","4/19/2017","4/23/2017","http://www.loomis.com","Loomis","Craze"
"3","Leverling","Janet","71","2946","2","2939.85","101172","Descent","4/19/2017","4/23/2017","http://www.loomis.com","Loomis","Craze"
"3","Leverling","Janet","71","2946","1","329.85","303161","Nicros","4/19/2017","4/23/2017","http://www.loomis.com","Loomis","Craze"
"7","King","Robert","42","2947","1","899.85","103221","Endorphin","4/19/2017","5/2/2017","http://www.usps.com","Parcel Post","Craze"
"7","King","Robert","42","2947","1","832.35","201181","Romeo","4/19/2017","5/2/2017","http://www.usps.com","Parcel Post","Craze"
"7","King","Robert","42","2947","3","832.35","201201","Romeo","4/19/2017","5/2/2017","http://www.usps.com","Parcel Post","Craze"
"9","Dodsworth","Anne","38","2948","3","764.85","301201","SlickRock","4/19/2017","4/20/2017","http://www.loomis.com","Loomis","Craze"
"9","Dodsworth","Anne","38","2948","2","53.9","2210","Triumph Vertigo Helmet","4/19/2017","4/20/2017","http://www.loomis.com","Loomis","Triumph"
"7","King","Robert","68","2949","2","2939.85","101202","Descent","4/19/2017","4/19/2017","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","68","2949","3","33.9","5207","Xtreme Youth Helmet","4/19/2017","4/19/2017","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","68","2949","3","9","6402","Roadster Micro Mtn Saddle","4/19/2017","4/19/2017","http://www.purolator.com","Purolator","Roadster"
"7","King","Robert","44","2950","2","479.85","302161","Rapel","4/19/2017","4/24/2017","www.fedex.com","FedEx","Craze"
"7","King","Robert","44","2950","1","53.9","2212","Triumph Vertigo Helmet","4/19/2017","4/24/2017","www.fedex.com","FedEx","Triumph"
"7","King","Robert","44","2950","3","14.5","1104","Active Outdoors Crochet Glove","4/19/2017","4/24/2017","www.fedex.com","FedEx","Active Outdoors"
"7","King","Robert","4","2951","3","2939.85","101172","Descent","4/19/2017","4/19/2017","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","4","2951","3","832.35","201201","Romeo","4/19/2017","4/19/2017","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","4","2951","1","14.5","1102","Active Outdoors Crochet Glove","4/19/2017","4/19/2017","http://www.purolator.com","Purolator","Active Outdoors"
"3","Leverling","Janet","75","2952","2","2939.85","101221","Descent","4/20/2017","5/1/2017","http://www.loomis.com","Loomis","Craze"
"3","Leverling","Janet","75","2952","2","479.85","302161","Rapel","4/20/2017","5/1/2017","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","33","2953","2","1739.85","102201","Mozzie","4/20/2017","4/28/2017","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","22","2954","2","899.85","103221","Endorphin","4/20/2017","4/28/2017","","Pickup","Craze"
"7","King","Robert","22","2954","2","329.85","303182","Nicros","4/20/2017","4/28/2017","","Pickup","Craze"
"9","Dodsworth","Anne","41","2955","3","53.9","2215","Triumph Vertigo Helmet","4/20/2017","4/21/2017","http://www.ups.com","UPS","Triumph"
"4","Peacock","Margaret","12","2956","3","899.85","103201","Endorphin","4/20/2017","4/26/2017","http://www.loomis.com","Loomis","Craze"
"4","Peacock","Margaret","12","2956","1","53.9","2215","Triumph Vertigo Helmet","4/20/2017","4/26/2017","http://www.loomis.com","Loomis","Triumph"
"4","Peacock","Margaret","12","2956","2","21.9","3305","Guardian Mini Lock","4/20/2017","4/26/2017","http://www.loomis.com","Loomis","Guardian"
"1","Davolio","Nancy","64","2957","2","4.5","3301","Guardian Chain Lock","4/21/2017","4/26/2017","http://www.loomis.com","Loomis","Guardian"
"6","Suyama","Michael","66","2958","3","17.5","3302","Guardian ""U"" Lock","4/21/2017","5/4/2017","http://www.loomis.com","Loomis","Guardian"
"4","Peacock","Margaret","16","2959","2","479.85","302202","Rapel","4/21/2017","4/21/2017","http://www.usps.com","Parcel Post","Craze"
"9","Dodsworth","Anne","28","2960","1","329.85","303222","Nicros","4/22/2017","5/2/2017","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","28","2960","3","53.9","2208","Triumph Vertigo Helmet","4/22/2017","5/2/2017","http://www.ups.com","UPS","Triumph"
"9","Dodsworth","Anne","67","2961","1","329.85","303222","Nicros","4/23/2017","4/29/2017","http://www.purolator.com","Purolator","Craze"
"9","Dodsworth","Anne","63","2962","2","899.85","103151","Endorphin","4/24/2017","5/6/2017","","Pickup","Craze"
"9","Dodsworth","Anne","63","2962","3","539.85","202221","Wheeler","4/24/2017","5/6/2017","","Pickup","Craze"
"9","Dodsworth","Anne","63","2962","1","41.9","2206","Triumph Pro Helmet","4/24/2017","5/6/2017","","Pickup","Triumph"
"9","Dodsworth","Anne","29","2963","2","539.85","202201","Wheeler","4/24/2017","5/1/2017","http://www.loomis.com","Loomis","Craze"
"1","Davolio","Nancy","9","2964","2","19.9","3303","Guardian XL ""U"" Lock","4/25/2017","4/29/2017","","Pickup","Guardian"
"7","King","Robert","12","2965","3","329.85","303162","Nicros","4/25/2017","4/27/2017","http://www.ups.com","UPS","Craze"
"7","King","Robert","12","2965","3","329.85","303222","Nicros","4/25/2017","4/27/2017","http://www.ups.com","UPS","Craze"
"7","King","Robert","12","2965","1","41.9","2206","Triumph Pro Helmet","4/25/2017","4/27/2017","http://www.ups.com","UPS","Triumph"
"4","Peacock","Margaret","12","2966","3","16.5","1111","Active Outdoors Lycra Glove","4/25/2017","5/7/2017","http://www.purolator.com","Purolator","Active Outdoors"
"3","Leverling","Janet","6","2967","3","2939.85","101202","Descent","4/25/2017","5/3/2017","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","6","2967","3","37.9","5303","Xtreme Titan Lock","4/25/2017","5/3/2017","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","16","2968","1","13.5","4102","InFlux Crochet Glove","4/25/2017","4/30/2017","www.fedex.com","FedEx","InFlux"
"3","Leverling","Janet","16","2968","3","9.98","5302","Xtreme Rhino Lock","4/25/2017","4/30/2017","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","2","2969","1","899.85","103171","Endorphin","4/26/2017","5/6/2017","","Pickup","Craze"
"1","Davolio","Nancy","2","2969","1","832.35","201181","Romeo","4/26/2017","5/6/2017","","Pickup","Craze"
"1","Davolio","Nancy","2","2969","2","764.85","301181","SlickRock","4/26/2017","5/6/2017","","Pickup","Craze"
"7","King","Robert","68","2970","1","2939.85","101171","Descent","4/27/2017","5/1/2017","www.fedex.com","FedEx","Craze"
"7","King","Robert","68","2970","2","16.5","1106","Active Outdoors Lycra Glove","4/27/2017","5/1/2017","www.fedex.com","FedEx","Active Outdoors"
"9","Dodsworth","Anne","22","2971","2","21.9","3304","Guardian ATB Lock","4/27/2017","5/6/2017","http://www.purolator.com","Purolator","Guardian"
"3","Leverling","Janet","35","2972","3","23.5","5404","Xtreme Gellite Mens Saddle","4/28/2017","5/6/2017","","Pickup","Craze"
"7","King","Robert","54","2973","1","2939.85","101221","Descent","4/28/2017","5/2/2017","http://www.ups.com","UPS","Craze"
"7","King","Robert","54","2973","2","479.85","302182","Rapel","4/28/2017","5/2/2017","http://www.ups.com","UPS","Craze"
"7","King","Robert","54","2973","1","4.5","3301","Guardian Chain Lock","4/28/2017","5/2/2017","http://www.ups.com","UPS","Guardian"
"1","Davolio","Nancy","65","2974","3","53.9","2215","Triumph Vertigo Helmet","4/28/2017","5/2/2017","","Pickup","Triumph"
"6","Suyama","Michael","44","2975","3","21.9","3305","Guardian Mini Lock","4/29/2017","5/7/2017","www.fedex.com","FedEx","Guardian"
"7","King","Robert","49","2976","3","13.5","4101","InFlux Crochet Glove","4/29/2017","4/29/2017","http://www.purolator.com","Purolator","InFlux"
"1","Davolio","Nancy","61","2977","1","2939.85","101222","Descent","4/29/2017","4/29/2017","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","61","2977","3","539.85","202201","Wheeler","4/29/2017","4/29/2017","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","61","2977","3","41.9","2201","Triumph Pro Helmet","4/29/2017","4/29/2017","www.fedex.com","FedEx","Triumph"
"3","Leverling","Janet","54","2978","3","899.85","103171","Endorphin","4/29/2017","5/3/2017","http://www.purolator.com","Purolator","Craze"
"3","Leverling","Janet","54","2978","3","13.5","4101","InFlux Crochet Glove","4/29/2017","5/3/2017","http://www.purolator.com","Purolator","InFlux"
"9","Dodsworth","Anne","52","2979","3","13.5","4102","InFlux Crochet Glove","4/29/2017","5/4/2017","http://www.purolator.com","Purolator","InFlux"
"6","Suyama","Michael","67","2980","3","53.9","2211","Triumph Vertigo Helmet","4/29/2017","5/12/2017","","Pickup","Triumph"
"6","Suyama","Michael","67","2980","2","16.5","1109","Active Outdoors Lycra Glove","4/29/2017","5/12/2017","","Pickup","Active Outdoors"
"3","Leverling","Janet","25","2981","1","41.9","2206","Triumph Pro Helmet","4/29/2017","5/11/2017","","Pickup","Triumph"
"3","Leverling","Janet","25","2981","2","23.5","7402","Vesper Comfort Ladies Saddle","4/29/2017","5/11/2017","","Pickup","Vesper"
"3","Leverling","Janet","25","2981","3","21.9","3305","Guardian Mini Lock","4/29/2017","5/11/2017","","Pickup","Guardian"
"1","Davolio","Nancy","1","2982","1","33.9","5202","Xtreme Adult Helmet","4/29/2017","5/11/2017","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","1","2982","2","15","6403","Roadster Mini Mtn Saddle","4/29/2017","5/11/2017","www.fedex.com","FedEx","Roadster"
"4","Peacock","Margaret","49","2983","2","329.85","303201","Nicros","4/29/2017","4/30/2017","www.fedex.com","FedEx","Craze"
"4","Peacock","Margaret","49","2983","2","53.9","2211","Triumph Vertigo Helmet","4/29/2017","4/30/2017","www.fedex.com","FedEx","Triumph"
"3","Leverling","Janet","59","2984","2","1739.85","102181","Mozzie","4/29/2017","4/30/2017","","Pickup","Craze"
"9","Dodsworth","Anne","27","2985","2","1739.85","102171","Mozzie","4/29/2017","5/4/2017","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","27","2985","1","33.9","5203","Xtreme Adult Helmet","4/29/2017","5/4/2017","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","27","2985","2","14.5","1102","Active Outdoors Crochet Glove","4/29/2017","5/4/2017","http://www.ups.com","UPS","Active Outdoors"
"6","Suyama","Michael","24","2986","3","13.5","4103","InFlux Crochet Glove","4/29/2017","5/10/2017","http://www.usps.com","Parcel Post","InFlux"
"4","Peacock","Margaret","6","2987","2","15.5","4104","InFlux Lycra Glove","4/30/2017","5/9/2017","http://www.purolator.com","Purolator","InFlux"
"9","Dodsworth","Anne","57","2988","1","1739.85","102221","Mozzie","5/1/2017","5/10/2017","http://www.purolator.com","Purolator","Craze"
"9","Dodsworth","Anne","57","2988","1","329.85","303221","Nicros","5/1/2017","5/10/2017","http://www.purolator.com","Purolator","Craze"
"9","Dodsworth","Anne","57","2988","3","13.5","4103","InFlux Crochet Glove","5/1/2017","5/10/2017","http://www.purolator.com","Purolator","InFlux"
"1","Davolio","Nancy","16","2989","1","53.9","2208","Triumph Vertigo Helmet","5/1/2017","5/4/2017","www.fedex.com","FedEx","Triumph"
"1","Davolio","Nancy","16","2989","2","53.9","2211","Triumph Vertigo Helmet","5/1/2017","5/4/2017","www.fedex.com","FedEx","Triumph"
"1","Davolio","Nancy","16","2989","2","41.9","2201","Triumph Pro Helmet","5/1/2017","5/4/2017","www.fedex.com","FedEx","Triumph"
"3","Leverling","Janet","62","2990","3","2939.85","101202","Descent","5/1/2017","5/5/2017","www.fedex.com","FedEx","Craze"
"9","Dodsworth","Anne","34","2991","1","2939.85","101201","Descent","5/1/2017","5/2/2017","","Pickup","Craze"
"9","Dodsworth","Anne","34","2991","3","37.9","5303","Xtreme Titan Lock","5/1/2017","5/2/2017","","Pickup","Craze"
"6","Suyama","Michael","55","2992","1","53.9","2213","Triumph Vertigo Helmet","5/1/2017","5/8/2017","http://www.purolator.com","Purolator","Triumph"
"6","Suyama","Michael","55","2992","2","13.5","4103","InFlux Crochet Glove","5/1/2017","5/8/2017","http://www.purolator.com","Purolator","InFlux"
"9","Dodsworth","Anne","37","2993","3","41.9","2203","Triumph Pro Helmet","5/1/2017","5/6/2017","http://www.purolator.com","Purolator","Triumph"
"9","Dodsworth","Anne","37","2993","3","14.5","5402","Xtreme Anatomic Ladies Saddle","5/1/2017","5/6/2017","http://www.purolator.com","Purolator","Craze"
"9","Dodsworth","Anne","37","2993","2","13.5","4103","InFlux Crochet Glove","5/1/2017","5/6/2017","http://www.purolator.com","Purolator","InFlux"
"9","Dodsworth","Anne","55","2994","3","9.98","5302","Xtreme Rhino Lock","5/1/2017","5/9/2017","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","32","2995","2","33.9","5207","Xtreme Youth Helmet","5/1/2017","5/13/2017","","Pickup","Craze"
"3","Leverling","Janet","32","2996","2","4.5","3301","Guardian Chain Lock","5/1/2017","5/11/2017","http://www.usps.com","Parcel Post","Guardian"
"7","King","Robert","66","2997","3","14.5","5403","Xtreme Wide MTB Saddle","5/2/2017","5/12/2017","http://www.purolator.com","Purolator","Craze"
"1","Davolio","Nancy","77","2998","2","479.85","302182","Rapel","5/2/2017","5/15/2017","http://www.ups.com","UPS","Craze"
"1","Davolio","Nancy","77","2998","2","53.9","2207","Triumph Vertigo Helmet","5/2/2017","5/15/2017","http://www.ups.com","UPS","Triumph"
"1","Davolio","Nancy","77","2998","1","15","6403","Roadster Mini Mtn Saddle","5/2/2017","5/15/2017","http://www.ups.com","UPS","Roadster"
"6","Suyama","Michael","23","2999","3","1739.85","102181","Mozzie","5/2/2017","5/5/2017","www.fedex.com","FedEx","Craze"
"6","Suyama","Michael","23","2999","3","539.85","202161","Wheeler","5/2/2017","5/5/2017","www.fedex.com","FedEx","Craze"
"6","Suyama","Michael","23","2999","2","16.5","1109","Active Outdoors Lycra Glove","5/2/2017","5/5/2017","www.fedex.com","FedEx","Active Outdoors"
"7","King","Robert","15","3000","2","2939.85","101151","Descent","5/2/2017","5/11/2017","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","15","3000","3","14.5","1104","Active Outdoors Crochet Glove","5/2/2017","5/11/2017","http://www.purolator.com","Purolator","Active Outdoors"
"9","Dodsworth","Anne","79","3001","3","329.85","303161","Nicros","5/7/2016","5/16/2016","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","80","3002","3","11.9","5301","Xtreme Mtn Lock","5/7/2016","5/7/2016","www.fedex.com","FedEx","Craze"
"7","King","Robert","81","3003","2","2939.85","101202","Descent","5/8/2016","5/16/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","82","3004","3","832.35","201201","Romeo","5/9/2016","5/11/2016","","Pickup","Craze"
"9","Dodsworth","Anne","83","3005","2","13.5","4103","InFlux Crochet Glove","5/10/2016","5/15/2016","http://www.purolator.com","Purolator","InFlux"
"9","Dodsworth","Anne","84","3006","1","539.85","202181","Wheeler","5/10/2016","5/20/2016","http://www.loomis.com","Loomis","Craze"
"4","Peacock","Margaret","85","3007","3","479.85","302162","Rapel","5/10/2016","5/13/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","86","3008","2","53.9","2211","Triumph Vertigo Helmet","5/10/2016","5/11/2016","www.fedex.com","FedEx","Triumph"
"3","Leverling","Janet","87","3009","3","41.9","2201","Triumph Pro Helmet","5/10/2016","5/23/2016","http://www.purolator.com","Purolator","Triumph"
"7","King","Robert","88","3010","3","33.9","5201","Xtreme Adult Helmet","5/11/2016","5/22/2016","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","89","3011","1","33.9","5203","Xtreme Adult Helmet","5/11/2016","5/20/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","90","3012","2","832.35","201201","Romeo","5/12/2016","5/15/2016","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","91","3013","3","479.85","302202","Rapel","5/12/2016","5/15/2016","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","92","3014","3","53.9","2214","Triumph Vertigo Helmet","5/12/2016","5/16/2016","http://www.ups.com","UPS","Triumph"
"3","Leverling","Janet","93","3015","2","329.85","303222","Nicros","5/12/2016","5/25/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","94","3016","2","53.9","2212","Triumph Vertigo Helmet","5/12/2016","5/20/2016","http://www.loomis.com","Loomis","Triumph"
"4","Peacock","Margaret","95","3017","1","16.5","1109","Active Outdoors Lycra Glove","5/12/2016","5/20/2016","http://www.usps.com","Parcel Post","Active Outdoors"
"6","Suyama","Michael","96","3018","1","899.85","103201","Endorphin","5/12/2016","5/13/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","97","3019","2","764.85","301181","SlickRock","5/13/2016","5/13/2016","http://www.usps.com","Parcel Post","Craze"
"3","Leverling","Janet","98","3020","2","23.5","7401","Vesper Comfort ATB Saddle","5/13/2016","5/20/2016","http://www.usps.com","Parcel Post","Vesper"
"6","Suyama","Michael","99","3021","1","2939.85","101222","Descent","5/14/2016","5/20/2016","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","100","3022","1","1739.85","102151","Mozzie","5/15/2016","5/26/2016","","Pickup","Craze"
"7","King","Robert","101","3023","1","41.9","2205","Triumph Pro Helmet","5/16/2016","5/27/2016","http://www.ups.com","UPS","Triumph"
"1","Davolio","Nancy","102","3024","3","9","6402","Roadster Micro Mtn Saddle","5/16/2016","5/16/2016","http://www.loomis.com","Loomis","Roadster"
"4","Peacock","Margaret","103","3025","2","2939.85","101172","Descent","5/16/2016","5/22/2016","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","104","3026","1","832.35","201181","Romeo","5/16/2016","5/27/2016","http://www.usps.com","Parcel Post","Craze"
"7","King","Robert","105","3027","1","832.35","201221","Romeo","5/17/2016","5/30/2016","","Pickup","Craze"
"1","Davolio","Nancy","106","3028","3","53.9","2213","Triumph Vertigo Helmet","5/18/2016","5/24/2016","http://www.loomis.com","Loomis","Triumph"
"3","Leverling","Janet","107","3029","2","53.9","2214","Triumph Vertigo Helmet","5/19/2016","5/23/2016","www.fedex.com","FedEx","Triumph"
"4","Peacock","Margaret","108","3030","2","899.85","103221","Endorphin","5/20/2016","5/31/2016","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","109","3031","1","2939.85","101182","Descent","5/20/2016","5/23/2016","http://www.loomis.com","Loomis","Craze"
"7","King","Robert","110","3032","1","479.85","302201","Rapel","5/21/2016","5/28/2016","http://www.usps.com","Parcel Post","Craze"
"7","King","Robert","111","3033","3","2939.85","101221","Descent","5/21/2016","5/28/2016","","Pickup","Craze"
"4","Peacock","Margaret","112","3034","3","16.5","1106","Active Outdoors Lycra Glove","5/21/2016","5/30/2016","http://www.purolator.com","Purolator","Active Outdoors"
"7","King","Robert","113","3035","1","41.9","2204","Triumph Pro Helmet","5/21/2016","5/31/2016","","Pickup","Triumph"
"7","King","Robert","114","3036","3","53.9","2215","Triumph Vertigo Helmet","5/21/2016","5/29/2016","www.fedex.com","FedEx","Triumph"
"1","Davolio","Nancy","115","3037","3","14.5","1101","Active Outdoors Crochet Glove","5/21/2016","5/30/2016","http://www.ups.com","UPS","Active Outdoors"
"3","Leverling","Janet","116","3038","3","4.5","3301","Guardian Chain Lock","5/21/2016","6/1/2016","http://www.loomis.com","Loomis","Guardian"
"6","Suyama","Michael","117","3039","3","17.5","3302","Guardian ""U"" Lock","5/21/2016","5/31/2016","http://www.usps.com","Parcel Post","Guardian"
